Test_Number,Weekend,Station,StationFlow,Direction,Percentage of vehicles passing station that will charge their vehicle,Number of plugs,Plug capacity,Battery size,Hour of the day,(O1) Mean queue length of an EV station [n],(O2) Mean waiting time in queue at an EV station [hours],(O3) Mean service time to charge at an EV station [hours],(O4) Total time spent overall at an EV station [hours],(O5) Total energy consumption of an EV station [kWh],(O6) Maximum recorded queue length of an EV station [n],(O7) Maximum waiting time in queue at an EV station [hours],(O8) Maximum time spent overall at an EV station [hours],(O9) Maximal energy consumption of an EV station [kW],Consumed electricity by hour [kWh],Total waiting time (minutes) by hour,Overall Mean Service time/day
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,2,2.8,3.64,1.12,4.76,520.2,100,115.84,117.32,22,22.0,7.28,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,3,3.4,4.25,1.1,5.35,520.2,100,115.84,117.32,22,22.0,4.25,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,4,5.1,5.58,0.81,6.39,520.2,100,115.84,117.32,22,22.0,22.3,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,5,11.3,11.66,1.06,12.72,520.2,100,115.84,117.32,22,22.0,128.23,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,6,30.6,32.36,1.15,33.51,520.2,100,115.84,117.32,22,22.0,905.98,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,7,59.7,66.7,1.16,67.87,520.2,100,115.84,117.32,22,22.0,2134.52,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,8,90.3,98.81,1.13,99.94,520.2,100,115.84,117.32,22,22.0,2568.99,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,9,100.0,113.0,1.12,114.11,520.2,100,115.84,117.32,22,22.0,113.0,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,10,100.0,113.16,1.32,114.48,520.2,100,115.84,117.32,22,22.0,113.16,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,11,100.0,113.72,0.87,114.59,520.2,100,115.84,117.32,22,22.0,113.72,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,12,100.0,114.12,1.56,115.67,520.2,100,115.84,117.32,22,22.0,228.23,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,13,100.0,0.0,0.0,0.0,520.2,100,115.84,117.32,22,22.0,0.0,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,14,100.0,114.87,1.51,116.38,520.2,100,115.84,117.32,22,22.0,114.87,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,15,100.0,115.59,1.12,116.72,520.2,100,115.84,117.32,22,22.0,231.19,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,16,100.0,0.0,0.0,0.0,520.2,100,115.84,117.32,22,22.0,0.0,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,17,100.0,115.7,1.05,116.75,520.2,100,115.84,117.32,22,22.0,115.7,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,18,100.0,115.47,0.99,116.47,520.2,100,115.84,117.32,22,22.0,115.47,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,19,100.0,115.34,0.92,116.26,520.2,100,115.84,117.32,22,22.0,115.34,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,20,100.0,115.26,1.46,116.72,520.2,100,115.84,117.32,22,22.0,115.26,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,21,100.0,115.78,1.54,117.32,520.2,100,115.84,117.32,22,22.0,115.78,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,22,99.9,115.84,0.96,116.8,520.2,100,115.84,117.32,22,22.0,115.84,1.13
144,0,Gordon Shopping Centre,8266.0,0,0.75,1,22,82,23,100.0,0.0,0.0,0.0,520.2,100,115.84,117.32,22,22.0,0.0,1.13
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,0,0.8,1.01,1.01,2.02,522.2,100,111.91,112.91,22,16.2,4.05,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,1,3.3,3.52,1.14,4.66,522.2,100,111.91,112.91,22,22.0,10.56,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,2,5.0,5.73,1.25,6.98,522.2,100,111.91,112.91,22,22.0,11.47,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,3,6.6,7.99,1.16,9.15,522.2,100,111.91,112.91,22,22.0,23.97,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,4,8.8,10.29,0.9,11.19,522.2,100,111.91,112.91,22,22.0,41.14,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,5,17.2,19.0,1.01,20.01,522.2,100,111.91,112.91,22,22.0,304.06,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,6,43.3,47.53,1.17,48.7,522.2,100,111.91,112.91,22,22.0,1758.62,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,7,83.3,90.83,1.12,91.95,522.2,100,111.91,112.91,22,22.0,3542.35,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,8,100.0,111.56,1.19,112.75,522.2,100,111.91,112.91,22,22.0,111.56,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,9,100.0,0.0,0.0,0.0,522.2,100,111.91,112.91,22,22.0,0.0,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,10,100.0,111.3,0.36,111.66,522.2,100,111.91,112.91,22,22.0,111.3,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,11,100.0,110.39,1.23,111.62,522.2,100,111.91,112.91,22,22.0,110.39,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,12,100.0,110.19,1.07,111.26,522.2,100,111.91,112.91,22,22.0,110.19,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,13,100.0,110.47,0.89,111.36,522.2,100,111.91,112.91,22,22.0,110.47,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,14,100.0,110.79,1.11,111.9,522.2,100,111.91,112.91,22,22.0,110.79,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,15,100.0,110.94,1.3,112.24,522.2,100,111.91,112.91,22,22.0,110.94,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,16,100.0,111.03,0.74,111.77,522.2,100,111.91,112.91,22,22.0,111.03,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,17,100.0,110.91,1.18,112.09,522.2,100,111.91,112.91,22,22.0,110.91,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,18,100.0,111.1,1.08,112.18,522.2,100,111.91,112.91,22,22.0,111.1,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,19,100.0,110.96,1.34,112.29,522.2,100,111.91,112.91,22,22.0,110.96,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,20,100.0,111.67,1.06,112.73,522.2,100,111.91,112.91,22,22.0,111.67,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,21,100.0,111.68,1.24,112.91,522.2,100,111.91,112.91,22,22.0,111.68,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,22,99.9,111.81,0.73,112.54,522.2,100,111.91,112.91,22,22.0,223.62,1.1
145,0,Gordon Shopping Centre,8266.0,0,1.0,1,22,82,23,99.9,0.0,0.0,0.0,522.2,100,111.91,112.91,22,22.0,0.0,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,0,2.0,2.33,1.09,3.41,524.7,100,110.08,111.2,22,18.7,13.96,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,1,6.4,7.06,1.49,8.56,524.7,100,110.08,111.2,22,22.0,28.25,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,2,8.8,11.07,0.77,11.85,524.7,100,110.08,111.2,22,22.0,33.22,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,3,11.5,12.74,0.89,13.62,524.7,100,110.08,111.2,22,22.0,50.96,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,4,14.8,17.0,1.29,18.29,524.7,100,110.08,111.2,22,22.0,102.01,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,5,28.2,33.71,1.12,34.83,524.7,100,110.08,111.2,22,22.0,775.24,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,6,68.1,75.97,1.08,77.05,524.7,100,110.08,111.2,22,22.0,4330.19,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,7,99.9,108.35,0.92,109.27,524.7,100,110.08,111.2,22,22.0,541.74,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,8,100.0,0.0,0.0,0.0,524.7,100,110.08,111.2,22,22.0,0.0,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,9,100.0,109.19,1.15,110.34,524.7,100,110.08,111.2,22,22.0,109.19,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,10,100.0,108.7,1.55,110.24,524.7,100,110.08,111.2,22,22.0,108.7,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,11,100.0,0.0,0.0,0.0,524.7,100,110.08,111.2,22,22.0,0.0,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,12,100.0,108.42,0.71,109.13,524.7,100,110.08,111.2,22,22.0,108.42,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,13,100.0,108.12,0.93,109.05,524.7,100,110.08,111.2,22,22.0,108.12,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,14,100.0,108.79,1.43,110.22,524.7,100,110.08,111.2,22,22.0,217.58,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,15,100.0,110.01,1.19,111.2,524.7,100,110.08,111.2,22,22.0,110.01,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,16,100.0,110.05,0.66,110.72,524.7,100,110.08,111.2,22,22.0,110.05,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,17,100.0,109.68,1.16,110.84,524.7,100,110.08,111.2,22,22.0,109.68,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,18,100.0,110.08,0.89,110.96,524.7,100,110.08,111.2,22,22.0,110.08,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,19,100.0,109.57,1.14,110.71,524.7,100,110.08,111.2,22,22.0,109.57,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,20,100.0,0.0,0.0,0.0,524.7,100,110.08,111.2,22,22.0,0.0,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,21,100.0,109.52,1.23,110.75,524.7,100,110.08,111.2,22,22.0,109.52,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,22,100.0,109.8,1.26,111.06,524.7,100,110.08,111.2,22,22.0,109.8,1.1
146,0,Gordon Shopping Centre,8266.0,0,1.5,1,22,82,23,100.0,0.0,0.0,0.0,524.7,100,110.08,111.2,22,22.0,0.0,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,0,2.8,3.07,1.06,4.13,525.1,100,110.91,112.11,22,19.1,24.58,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,1,9.1,9.43,1.08,10.51,525.1,100,110.91,112.11,22,22.0,47.14,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,2,13.0,13.85,1.04,14.9,525.1,100,110.91,112.11,22,22.0,69.26,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,3,16.3,18.29,1.22,19.51,525.1,100,110.91,112.11,22,22.0,91.44,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,4,22.4,25.04,1.06,26.1,525.1,100,110.91,112.11,22,22.0,225.35,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,5,41.6,47.72,1.16,48.87,525.1,100,110.91,112.11,22,22.0,1526.9,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,6,87.4,88.14,1.08,89.22,525.1,100,110.91,112.11,22,22.0,3790.26,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,7,100.0,110.85,0.9,111.76,525.1,100,110.91,112.11,22,22.0,110.85,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,8,100.0,110.6,0.64,111.24,525.1,100,110.91,112.11,22,22.0,110.6,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,9,100.0,110.2,1.12,111.32,525.1,100,110.91,112.11,22,22.0,110.2,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,10,100.0,110.36,1.2,111.56,525.1,100,110.91,112.11,22,22.0,110.36,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,11,100.0,0.0,0.0,0.0,525.1,100,110.91,112.11,22,22.0,0.0,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,12,100.0,109.8,0.84,110.64,525.1,100,110.91,112.11,22,22.0,109.8,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,13,100.0,109.99,1.43,111.42,525.1,100,110.91,112.11,22,22.0,219.98,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,14,100.0,110.91,0.64,111.55,525.1,100,110.91,112.11,22,22.0,110.91,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,15,100.0,0.0,0.0,0.0,525.1,100,110.91,112.11,22,22.0,0.0,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,16,100.0,110.18,1.5,111.68,525.1,100,110.91,112.11,22,22.0,110.18,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,17,100.0,110.54,1.0,111.54,525.1,100,110.91,112.11,22,22.0,110.54,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,18,100.0,110.26,1.11,111.36,525.1,100,110.91,112.11,22,22.0,110.26,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,19,100.0,110.9,1.21,112.11,525.1,100,110.91,112.11,22,22.0,110.9,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,20,100.0,110.76,1.26,112.02,525.1,100,110.91,112.11,22,22.0,110.76,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,21,100.0,110.69,1.05,111.74,525.1,100,110.91,112.11,22,22.0,110.69,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,22,100.0,0.0,0.0,0.0,525.1,100,110.91,112.11,22,22.0,0.0,1.1
147,0,Gordon Shopping Centre,8266.0,0,2.0,1,22,82,23,100.0,0.0,0.0,0.0,525.1,100,110.91,112.11,22,22.0,0.0,1.1
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,0,3.7,4.72,1.01,5.73,526.0,100,114.5,115.64,22,20.0,47.2,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,1,11.3,11.78,1.05,12.83,526.0,100,114.5,115.64,22,22.0,82.48,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,2,17.0,17.52,1.26,18.78,526.0,100,114.5,115.64,22,22.0,87.6,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,3,21.7,23.28,1.16,24.45,526.0,100,114.5,115.64,22,22.0,139.71,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,4,30.2,31.87,1.01,32.88,526.0,100,114.5,115.64,22,22.0,382.47,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,5,55.9,61.96,1.16,63.12,526.0,100,114.5,115.64,22,22.0,2602.17,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,6,97.2,99.58,1.13,100.71,526.0,100,114.5,115.64,22,22.0,2389.99,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,7,100.0,111.36,1.94,113.3,526.0,100,114.5,115.64,22,22.0,111.36,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,8,100.0,112.36,0.74,113.1,526.0,100,114.5,115.64,22,22.0,112.36,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,9,100.0,112.94,1.36,114.29,526.0,100,114.5,115.64,22,22.0,225.87,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,10,100.0,113.96,0.93,114.9,526.0,100,114.5,115.64,22,22.0,113.96,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,11,100.0,113.26,1.13,114.39,526.0,100,114.5,115.64,22,22.0,113.26,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,12,100.0,113.83,0.93,114.76,526.0,100,114.5,115.64,22,22.0,113.83,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,13,100.0,114.02,1.05,115.07,526.0,100,114.5,115.64,22,22.0,114.02,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,14,100.0,114.07,1.37,115.43,526.0,100,114.5,115.64,22,22.0,114.07,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,15,100.0,114.5,1.14,115.64,526.0,100,114.5,115.64,22,22.0,114.5,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,16,100.0,114.11,1.07,115.18,526.0,100,114.5,115.64,22,22.0,114.11,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,17,100.0,114.25,0.64,114.89,526.0,100,114.5,115.64,22,22.0,114.25,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,18,100.0,113.62,1.33,114.96,526.0,100,114.5,115.64,22,22.0,113.62,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,19,100.0,0.0,0.0,0.0,526.0,100,114.5,115.64,22,22.0,0.0,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,20,100.0,113.44,0.96,114.4,526.0,100,114.5,115.64,22,22.0,113.44,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,21,100.0,113.54,1.14,114.69,526.0,100,114.5,115.64,22,22.0,113.54,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,22,100.0,113.44,0.32,113.76,526.0,100,114.5,115.64,22,22.0,113.44,1.12
148,0,Gordon Shopping Centre,8266.0,0,2.5,1,22,82,23,99.9,0.0,0.0,0.0,526.0,100,114.5,115.64,22,22.0,0.0,1.12
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,0,8.0,7.9,0.94,8.83,527.0,100,114.5,115.39,22,21.0,157.92,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,1,24.0,24.29,1.06,25.35,527.0,100,114.5,115.39,22,22.0,340.07,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,2,34.7,37.74,1.33,39.07,527.0,100,114.5,115.39,22,22.0,415.17,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,3,45.2,50.31,1.1,51.41,527.0,100,114.5,115.39,22,22.0,553.42,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,4,60.9,68.94,1.14,70.08,527.0,100,114.5,115.39,22,22.0,1585.61,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,5,94.5,96.3,1.1,97.4,527.0,100,114.5,115.39,22,22.0,2792.81,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,6,100.0,112.29,0.97,113.26,527.0,100,114.5,115.39,22,22.0,112.29,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,7,100.0,112.5,1.63,114.13,527.0,100,114.5,115.39,22,22.0,112.5,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,8,100.0,112.92,1.23,114.15,527.0,100,114.5,115.39,22,22.0,112.92,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,9,100.0,113.15,1.14,114.28,527.0,100,114.5,115.39,22,22.0,113.15,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,10,100.0,112.61,1.09,113.69,527.0,100,114.5,115.39,22,22.0,112.61,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,11,100.0,0.0,0.0,0.0,527.0,100,114.5,115.39,22,22.0,0.0,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,12,100.0,111.81,1.52,113.32,527.0,100,114.5,115.39,22,22.0,111.81,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,13,100.0,112.56,1.23,113.79,527.0,100,114.5,115.39,22,22.0,112.56,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,14,100.0,112.95,1.15,114.1,527.0,100,114.5,115.39,22,22.0,112.95,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,15,100.0,113.43,1.33,114.76,527.0,100,114.5,115.39,22,22.0,113.43,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,16,100.0,113.7,1.52,115.22,527.0,100,114.5,115.39,22,22.0,113.7,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,17,100.0,114.18,1.21,115.39,527.0,100,114.5,115.39,22,22.0,114.18,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,18,100.0,114.46,0.76,115.22,527.0,100,114.5,115.39,22,22.0,228.92,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,19,100.0,114.13,0.88,115.01,527.0,100,114.5,115.39,22,22.0,114.13,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,20,100.0,0.0,0.0,0.0,527.0,100,114.5,115.39,22,22.0,0.0,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,21,100.0,113.66,0.85,114.51,527.0,100,114.5,115.39,22,22.0,113.66,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,22,100.0,113.42,1.28,114.7,527.0,100,114.5,115.39,22,22.0,113.42,1.11
149,0,Gordon Shopping Centre,8266.0,0,5.0,1,22,82,23,100.0,0.0,0.0,0.0,527.0,100,114.5,115.39,22,22.0,0.0,1.11
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,18,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,20,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,21,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
150,0,The Canopy Lane Cove - Basement L2,705.6,0,0.01,3,22,82,23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
151,0,The Canopy Lane Cove - Basement L2,705.6,0,0.03636363636363636,3,22,82,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
151,0,The Canopy Lane Cove - Basement L2,705.6,0,0.03636363636363636,3,22,82,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
151,0,The Canopy Lane Cove - Basement L2,705.6,0,0.03636363636363636,3,22,82,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
151,0,The Canopy Lane Cove - Basement L2,705.6,0,0.03636363636363636,3,22,82,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
151,0,The Canopy Lane Cove - Basement L2,705.6,0,0.03636363636363636,3,22,82,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
151,0,The Canopy Lane Cove - Basement L2,705.6,0,0.03636363636363636,3,22,82,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,
